N,P,K,temperature,humidity,ph,rainfall,target_crop,Moisture,Soil Type,Fertilizer Name,Yield_Score,Risk_Score
59.0,62.0,49.0,43.36051537,93.35191636,6.941496806,114.778071,papaya,41.0,,Organic Manure,0.2323333333333333,0.1620134628090677
63.0,58.0,47.0,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya,41.0,,Organic Manure,0.2296,0.2180449971855334
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,papaya,41.0,,Organic Manure,0.2555666666666666,0.127198754200651
63.0,50.0,52.0,28.64555584,93.22642604,6.751747609,115.8163936,papaya,41.0,,Organic Manure,0.2255,0.1745624216536557
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446,71.73759526,papaya,41.0,,Organic Manure,0.2063666666666666,0.0686510172899146
63.0,58.0,50.0,43.03714283,94.6428898,6.720744449,41.5856585,papaya,41.0,,Organic Manure,0.2336999999999999,0.0626793239555849
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,papaya,41.0,,Organic Manure,0.2077333333333333,0.081008688343503
66.0,69.0,47.0,23.69212243,93.61055571,6.912299695,87.53393983,papaya,41.0,,Organic Manure,0.2487333333333333,0.1382167201403631
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,papaya,41.0,,Organic Manure,0.2364333333333333,0.1825968291485358
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908,82.83061083,papaya,41.0,,Organic Manure,0.2569333333333333,0.136735135746273
67.0,68.0,49.0,35.26824831,92.38282957,6.821774589,149.8488208,papaya,41.0,,Organic Manure,0.2514666666666666,0.2401974009137372
45.0,57.0,47.0,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya,41.0,,Organic Manure,0.2036333333333333,0.1740739251977093
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,papaya,41.0,,Organic Manure,0.2159333333333333,0.1180734756376159
70.0,50.0,53.0,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya,41.0,,Organic Manure,0.2364333333333333,0.288628377834156
44.0,47.0,45.0,38.73218907,94.73613484,6.579441304,218.142147,papaya,41.0,,Organic Manure,0.1858666666666666,0.2296320120041294
50.0,60.0,47.0,32.57720726,92.74889453,6.92791761,93.7942847,papaya,41.0,,Organic Manure,0.2145666666666666,0.1121983709744104
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,papaya,41.0,,Organic Manure,0.2132,0.261594211643872
35.0,68.0,45.0,42.93605359,90.09448142,6.612429546,234.8466111,papaya,41.0,,Organic Manure,0.2022666666666666,0.1966493491047075
68.0,69.0,52.0,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya,41.0,,Organic Manure,0.2583,0.0861497943384407
32.0,55.0,52.0,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya,41.0,,Organic Manure,0.1899666666666666,0.122230650716434
32.0,55.0,51.0,29.60718808,93.15642801,6.57398033,62.68710535,papaya,41.0,,Organic Manure,0.1886,0.0479919466231357
48.0,62.0,47.0,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya,41.0,,Organic Manure,0.2145666666666666,0.200276946558821
39.0,69.0,53.0,25.9300384,93.02357765,6.964955435,241.8202079,papaya,41.0,,Organic Manure,0.2200333333333333,0.2256302728449417
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299,240.4795923,papaya,41.0,,Organic Manure,0.2118333333333333,0.2819125943872929
48.0,57.0,54.0,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya,41.0,,Organic Manure,0.2173,0.1456211954460299
69.0,66.0,49.0,40.00439101,90.17015833,6.52711001,92.11877372,papaya,41.0,,Organic Manure,0.2514666666666666,0.1520678515245521
53.0,55.0,55.0,33.32315744,91.25271223,6.709668804,234.496633,papaya,41.0,,Organic Manure,0.2227666666666666,0.2973395311247491
38.0,61.0,52.0,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya,41.0,,Organic Manure,0.2063666666666666,0.0422223188036588
57.0,64.0,55.0,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya,41.0,,Organic Manure,0.2405333333333333,0.0852399067079968
51.0,57.0,55.0,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya,41.0,,Organic Manure,0.2227666666666666,0.1322759706079726
56.0,65.0,45.0,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya,41.0,,Organic Manure,0.2268666666666666,0.2921902405802745
54.0,66.0,52.0,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya,41.0,,Organic Manure,0.2350666666666666,0.134904163777238
58.0,55.0,47.0,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya,41.0,,Organic Manure,0.2186666666666666,0.3339794138493015
68.0,70.0,54.0,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya,41.0,,Organic Manure,0.2623999999999999,0.0891164032928333
42.0,59.0,55.0,40.10207731,94.35110201,6.979102243,149.1199989,papaya,41.0,,Organic Manure,0.2132,0.1498391682204506
43.0,64.0,47.0,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya,41.0,,Organic Manure,0.2104666666666666,0.1052108133943433
35.0,67.0,49.0,41.31330062,91.1508798,6.617066674,239.7427554,papaya,41.0,,Organic Manure,0.2063666666666666,0.2007491467777842
56.0,59.0,55.0,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya,41.0,,Organic Manure,0.2323333333333333,0.2525697588526706
39.0,64.0,53.0,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya,41.0,,Organic Manure,0.2132,0.1943876538030904
18.0,30.0,29.0,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut,41.0,,Organic Manure,0.1052333333333333,0.0967172189414367
37.0,23.0,28.0,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut,41.0,,Organic Manure,0.0841866666666666,0.1985688864129205
13.0,28.0,33.0,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut,41.0,,Organic Manure,0.0707933333333333,0.0469871979731423
2.0,21.0,35.0,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut,41.0,,Organic Manure,0.0792666666666666,0.0086043879013985
10.0,18.0,35.0,27.79797651,99.64573002,6.381975465,181.6942283,coconut,41.0,,Organic Manure,0.0861,0.0434691655166759
7.0,11.0,32.0,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut,41.0,,Organic Manure,0.0478333333333333,0.0309422522919525
39.0,5.0,31.0,27.10134661,93.69979946,5.551963184,150.9502632,coconut,41.0,,Organic Manure,0.07175,0.1408440980495566
34.0,6.0,27.0,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut,41.0,,Organic Manure,0.0640966666666666,0.1202969635372394
31.0,30.0,29.0,26.58580443,90.98617591,5.558807063,178.8116076,coconut,41.0,,Organic Manure,0.0861,0.1326165033603803
25.0,7.0,35.0,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut,41.0,,Organic Manure,0.0640966666666666,0.1134439716914204
16.0,18.0,26.0,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut,41.0,,Organic Manure,0.0573999999999999,0.0557117531853291
26.0,10.0,33.0,28.27298134,96.93649473,6.07071786,198.8234862,coconut,41.0,,Organic Manure,0.0943,0.1236747963259263
27.0,8.0,32.0,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut,41.0,,Organic Manure,0.0640966666666666,0.0932330667397807
37.0,18.0,30.0,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut,41.0,,Organic Manure,0.1161666666666666,0.1397884222214356
19.0,15.0,34.0,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut,41.0,,Organic Manure,0.0650533333333333,0.0981489477719197
0.0,19.0,33.0,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut,41.0,,Organic Manure,0.0710666666666666,0.0
31.0,20.0,26.0,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut,41.0,,Organic Manure,0.1052333333333333,0.1481779262357677
9.0,17.0,32.0,25.94951662,93.40548703,5.842317989,172.0540491,coconut,41.0,,Organic Manure,0.0554866666666666,0.0370465336588128
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,coconut,41.0,,Organic Manure,0.0593133333333333,0.1147441213314195
31.0,6.0,26.0,29.12859129,91.30924833,5.741367375,157.2388553,coconut,41.0,,Organic Manure,0.0602699999999999,0.1166169661027912
34.0,6.0,30.0,27.0828252,97.00155491,5.948342571,171.7575545,coconut,41.0,,Organic Manure,0.0669666666666666,0.1397123946067578
24.0,6.0,32.0,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut,41.0,,Organic Manure,0.0847333333333333,0.0990361140439807
1.0,8.0,26.0,27.5136304,94.18955816,5.562911913,156.6732553,coconut,41.0,,Organic Manure,0.0334833333333333,0.0037483060031093
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,coconut,41.0,,Organic Manure,0.0736633333333333,0.1524444269730223
10.0,9.0,28.0,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut,41.0,,Organic Manure,0.0642333333333333,0.0358984966283333
36.0,27.0,26.0,26.58413917,95.78923137,6.25449571,171.6262299,coconut,41.0,,Organic Manure,0.1216333333333333,0.1478176639488456
38.0,24.0,33.0,28.28905147,97.00396405,5.973853124,142.9403233,coconut,41.0,,Organic Manure,0.0908833333333333,0.129950671502054
11.0,6.0,25.0,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut,41.0,,Organic Manure,0.0574,0.0470974541596539
16.0,14.0,30.0,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut,41.0,,Organic Manure,0.082,0.08032664091034
33.0,14.0,35.0,27.14865285,96.66355213,6.027707171,149.2433497,coconut,41.0,,Organic Manure,0.1120666666666666,0.117828160930245
16.0,6.0,29.0,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut,41.0,,Organic Manure,0.0487899999999999,0.0505853106691079
32.0,11.0,31.0,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut,41.0,,Organic Manure,0.1011333333333333,0.103232164930497
38.0,14.0,30.0,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut,41.0,,Organic Manure,0.0784466666666666,0.1771905432269073
8.0,6.0,33.0,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut,41.0,,Organic Manure,0.0642333333333333,0.0329095330404556
23.0,6.0,33.0,29.18032562,92.73041222,6.025789594,204.9603677,coconut,41.0,,Organic Manure,0.0847333333333333,0.112781508427217
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut,41.0,,Organic Manure,0.0851433333333333,0.1115159537078586
24.0,14.0,33.0,29.38072512,93.27565685,6.366219551,218.5241851,coconut,41.0,,Organic Manure,0.0970333333333333,0.1254731850589043
32.0,12.0,30.0,25.39241091,98.08951196,5.579845008,218.080385,coconut,41.0,,Organic Manure,0.0707933333333333,0.1669578159341967
30.0,25.0,31.0,26.31270635,98.62048026,5.804965067,208.1181381,coconut,41.0,,Organic Manure,0.0822733333333333,0.1493727435934956
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut,41.0,,Organic Manure,0.0956666666666666,0.0650823789952454
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut,41.0,,Organic Manure,0.1066,0.0939333539010184
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,coconut,41.0,,Organic Manure,0.0707933333333333,0.1534885142759995
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut,41.0,,Organic Manure,0.0573999999999999,0.063758549376815
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,coconut,41.0,,Organic Manure,0.1298333333333333,0.1190063394614558
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut,41.0,,Organic Manure,0.0929333333333333,0.1291316865187126
39.0,7.0,29.0,27.54273211,94.59086121,6.362544111,150.2012138,coconut,41.0,,Organic Manure,0.1025,0.1401451977303317
32.0,20.0,35.0,26.52166434,98.38227669,5.588655387,144.6261698,coconut,41.0,,Organic Manure,0.0832299999999999,0.1107227935090828
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762000001,174.796583,coconut,41.0,,Organic Manure,0.0737999999999999,0.0292732640353412
29.0,17.0,29.0,29.20394909,95.66997327,5.959493188,211.2506267,coconut,41.0,,Organic Manure,0.07175,0.1465669921162767
34.0,15.0,34.0,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut,41.0,,Organic Manure,0.0794033333333333,0.1827778248331224
14.0,23.0,25.0,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut,41.0,,Organic Manure,0.0593133333333333,0.0453572377094204
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut,41.0,,Organic Manure,0.0901999999999999,0.0701265543948615
7.0,21.0,35.0,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut,41.0,,Organic Manure,0.0602699999999999,0.0219796841083437
24.0,27.0,34.0,28.87862994,95.11320315,6.203376525,145.0583117,coconut,41.0,,Organic Manure,0.1161666666666666,0.0832902242831259
39.0,29.0,29.0,26.50908611,94.48414544,6.143662699,199.8778403,coconut,41.0,,Organic Manure,0.1325666666666666,0.1864959592673755
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874,coconut,41.0,,Organic Manure,0.0888333333333333,0.1487609881593971
10.0,24.0,27.0,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut,41.0,,Organic Manure,0.0583566666666666,0.0349127804098903
0.0,29.0,32.0,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut,41.0,,Organic Manure,0.0583566666666666,0.0
32.0,11.0,31.0,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut,41.0,,Organic Manure,0.1011333333333333,0.100452890109429
37.0,10.0,32.0,28.96318258,95.16333673,6.165084855,222.803013,coconut,41.0,,Organic Manure,0.1079666666666666,0.1972254496976284
20.0,29.0,27.0,25.09897688,92.36099489,6.047044342,157.7592626,coconut,41.0,,Organic Manure,0.1038666666666666,0.0754857604659326
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,coconut,41.0,,Organic Manure,0.1298333333333333,0.1048121952380806
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,coconut,41.0,,Organic Manure,0.0707933333333333,0.0836090196881131
1.0,12.0,30.0,27.754298,95.94643831,5.56222383,131.09000759999998,coconut,41.0,,Organic Manure,0.0411366666666666,0.0031362433970868
6.0,13.0,29.0,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut,41.0,,Organic Manure,0.0459199999999999,0.0289713171609878
15.0,28.0,32.0,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut,41.0,,Organic Manure,0.1025,0.0805299652207278
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,coconut,41.0,,Organic Manure,0.1093333333333333,0.1233821999493476
3.0,23.0,30.0,29.70143197,95.65754365,6.078807239,215.1968037,coconut,41.0,,Organic Manure,0.0765333333333333,0.0154453318075402
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,coconut,41.0,,Organic Manure,0.0573999999999999,0.0407417589620192
20.0,28.0,26.0,26.37978453,91.49882979,5.547594847,167.0470997,coconut,41.0,,Organic Manure,0.0707933333333333,0.0799298700226237
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,coconut,41.0,,Organic Manure,0.0679233333333333,0.0884176560186408
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut,41.0,,Organic Manure,0.0574,0.0035209048188714
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut,41.0,,Organic Manure,0.0841866666666666,0.0961442071521348
23.0,7.0,34.0,26.1055118,91.52421214,5.852038202,134.1279669,coconut,41.0,,Organic Manure,0.0612266666666666,0.0738052658619319
0.0,26.0,31.0,25.0707247,95.02156793,5.547933273,192.9036306,coconut,41.0,,Organic Manure,0.0545299999999999,0.0
38.0,6.0,25.0,25.54963273,96.92786777,6.156259104,191.2996157,coconut,41.0,,Organic Manure,0.0943,0.1739153301488291
25.0,12.0,26.0,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut,41.0,,Organic Manure,0.0861,0.0806472148061484
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,coconut,41.0,,Organic Manure,0.0736633333333333,0.1373578094009348
0.0,19.0,31.0,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut,41.0,,Organic Manure,0.0683333333333333,0.0
26.0,9.0,32.0,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut,41.0,,Organic Manure,0.0915666666666666,0.0896704995483148
35.0,30.0,34.0,28.2974764,95.41122824,6.141502001,182.4482352,coconut,41.0,,Organic Manure,0.1353,0.1527734487175769
19.0,30.0,30.0,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut,41.0,,Organic Manure,0.0755766666666666,0.1022000412434285
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut,41.0,,Organic Manure,0.1052333333333333,0.1099876941677774
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,coconut,41.0,,Organic Manure,0.0983999999999999,0.0794765884605659
2.0,30.0,30.0,26.00175125,94.79998418,6.331051715,209.540094,coconut,41.0,,Organic Manure,0.0847333333333333,0.010026221651275
30.0,13.0,25.0,27.15116142,91.48889469,6.413184638,164.9182225,coconut,41.0,,Organic Manure,0.0929333333333333,0.1183668448520853
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,213.9011021,coconut,41.0,,Organic Manure,0.0535733333333333,0.0409395609244426
18.0,12.0,35.0,26.13958446,96.38580769,6.338720873,131.3387935,coconut,41.0,,Organic Manure,0.0888333333333333,0.0565595178905396
8.0,28.0,30.0,25.51618488,94.33465411,6.015672239,135.1272491,coconut,41.0,,Organic Manure,0.0901999999999999,0.0258626542489506
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut,41.0,,Organic Manure,0.0870566666666666,0.1671122142236084
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut,41.0,,Organic Manure,0.0956666666666666,0.0995175810470207
21.0,20.0,31.0,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut,41.0,,Organic Manure,0.0688799999999999,0.0833123030238625
3.0,9.0,35.0,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut,41.0,,Organic Manure,0.0642333333333333,0.0161943239550645
22.0,16.0,27.0,29.1797902,90.27214288,6.006784979,188.9252083,coconut,41.0,,Organic Manure,0.0888333333333333,0.0994380872675381
27.0,8.0,30.0,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut,41.0,,Organic Manure,0.0888333333333333,0.142902472411727
22.0,8.0,33.0,28.43572863,95.8840407,5.665785202,203.9283708,coconut,41.0,,Organic Manure,0.0602699999999999,0.1073347877417016
28.0,27.0,32.0,28.94099669,93.00109012,5.764615485,191.7723087,coconut,41.0,,Organic Manure,0.0832299999999999,0.1284647864596315
23.0,21.0,26.0,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut,41.0,,Organic Manure,0.0669666666666666,0.0821109237620412
37.0,5.0,34.0,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut,41.0,,Organic Manure,0.0727066666666666,0.1349257630644043
19.0,26.0,29.0,26.93141945,98.80313612,5.67154928,166.5712879,coconut,41.0,,Organic Manure,0.0707933333333333,0.0757170902368001
133.0,47.0,24.0,24.40228894,79.19732001,7.231324765,90.8022356,cotton,41.0,,Organic Manure,0.2788,0.2889271498896701
136.0,36.0,20.0,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton,41.0,,Organic Manure,0.2623999999999999,0.2319760191910332
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,cotton,41.0,,Organic Manure,0.1616766666666666,0.2258133730690651
133.0,47.0,23.0,24.88738107,75.62137159,6.827354668,89.76050416,cotton,41.0,,Organic Manure,0.2774333333333333,0.2856124242783365
126.0,38.0,23.0,25.36243778,83.63276077,6.176716425,88.43618918,cotton,41.0,,Organic Manure,0.2555666666666666,0.2665880859388395
126.0,50.0,19.0,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton,41.0,,Organic Manure,0.2665,0.2368918196818435
113.0,41.0,20.0,25.0017188,80.53965818,7.256877571,96.32600992,cotton,41.0,,Organic Manure,0.2377999999999999,0.2604127152515607
121.0,45.0,22.0,22.45942937,81.30681027,6.443785385,64.23026638,cotton,41.0,,Organic Manure,0.2569333333333333,0.1859367624913934
121.0,47.0,16.0,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton,41.0,,Organic Manure,0.1760266666666666,0.2098706079294542
129.0,60.0,22.0,24.58453146,79.12404171,5.947448589,71.94608134,cotton,41.0,,Organic Manure,0.2018566666666666,0.2220429691149221
107.0,45.0,25.0,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton,41.0,,Organic Manure,0.2418999999999999,0.1839056841752674
122.0,59.0,18.0,23.5000992,83.63488952,6.219469084,79.81328183,cotton,41.0,,Organic Manure,0.2719666666666666,0.2329566813830814
140.0,38.0,15.0,24.1472953,75.88298598,6.021439523,69.91563467,cotton,41.0,,Organic Manure,0.2637666666666666,0.2341760689788046
102.0,49.0,21.0,24.69315538,84.84422454,6.253343655,89.799462,cotton,41.0,,Organic Manure,0.2350666666666666,0.219136175528487
111.0,40.0,25.0,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton,41.0,,Organic Manure,0.2405333333333333,0.2415096315745713
131.0,35.0,18.0,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton,41.0,,Organic Manure,0.2514666666666666,0.2006741977061191
135.0,43.0,16.0,23.47986888,81.73049149,6.720449769,86.76287924,cotton,41.0,,Organic Manure,0.2651333333333333,0.280225656668388
100.0,46.0,18.0,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton,41.0,,Organic Manure,0.2241333333333333,0.165270776137262
123.0,39.0,24.0,25.00755095,78.17952126,7.453106264,86.06411872,cotton,41.0,,Organic Manure,0.2542,0.2532604701717115
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton,41.0,,Organic Manure,0.2569333333333333,0.2494568686082364
121.0,36.0,24.0,23.66457347,81.69105088,7.352401887,99.36898373,cotton,41.0,,Organic Manure,0.2473666666666666,0.2876579557915286
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,cotton,41.0,,Organic Manure,0.2418999999999999,0.1899160889184834
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,cotton,41.0,,Organic Manure,0.2364333333333333,0.2201713023379382
100.0,41.0,22.0,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton,41.0,,Organic Manure,0.2227666666666666,0.2236112361859584
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,cotton,41.0,,Organic Manure,0.1769833333333333,0.2841588864785809
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,cotton,41.0,,Organic Manure,0.2569333333333333,0.2199055842497114
102.0,46.0,19.0,22.77076388,82.5993307,6.631005298,81.49543437,cotton,41.0,,Organic Manure,0.2282333333333333,0.1988719911359226
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton,41.0,,Organic Manure,0.2760666666666666,0.2101708844328719
139.0,35.0,15.0,25.248679,83.4630147,5.898293044,86.55517751,cotton,41.0,,Organic Manure,0.1808099999999999,0.2878379301350303
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,cotton,41.0,,Organic Manure,0.2227666666666666,0.1669527308783967
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,cotton,41.0,,Organic Manure,0.17794,0.2023542551497785
107.0,51.0,22.0,24.86560781,78.22080815,5.983075895,79.56866268,cotton,41.0,,Organic Manure,0.1722,0.2036882645289783
125.0,60.0,17.0,24.14386157,84.51591287,6.785723961,80.36146974,cotton,41.0,,Organic Manure,0.2760666666666666,0.2403245043868163
113.0,37.0,20.0,25.03300222,79.04368718,7.393441155,97.10087029,cotton,41.0,,Organic Manure,0.2323333333333333,0.2625075128359319
131.0,52.0,16.0,23.65724079,84.47601498,6.486068274,88.54479121,cotton,41.0,,Organic Manure,0.2719666666666666,0.2775073467767701
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,88.94245493,cotton,41.0,,Organic Manure,0.2446333333333333,0.2447074120424004
113.0,38.0,25.0,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton,41.0,,Organic Manure,0.2405333333333333,0.2444521628598683
111.0,41.0,18.0,23.64328417,78.1258666,6.10539819,80.96157332,cotton,41.0,,Organic Manure,0.2323333333333333,0.2150017967611306
111.0,53.0,19.0,23.96436009,78.02763149,6.419536555,84.63148859,cotton,41.0,,Organic Manure,0.2501,0.2247476347513639
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,cotton,41.0,,Organic Manure,0.2542,0.1804670225074998
108.0,46.0,17.0,24.3017998,84.87668973,6.93221485,65.0247867,cotton,41.0,,Organic Manure,0.2336999999999999,0.1680129909227697
132.0,41.0,22.0,24.29144926,81.02453404,7.810865753,90.41694635,cotton,41.0,,Organic Manure,0.1865499999999999,0.2855380163140128
103.0,42.0,17.0,24.29470232,84.61527627,6.527541661,81.05902285,cotton,41.0,,Organic Manure,0.2214,0.1997463076989367
133.0,50.0,25.0,25.72180042,81.19666206,7.569454601,99.93100821,cotton,41.0,,Organic Manure,0.1989866666666666,0.3179743449809568
127.0,37.0,18.0,24.87663664,76.30050373,7.041065585,91.9223468,cotton,41.0,,Organic Manure,0.2487333333333333,0.2792961799776508
110.0,39.0,25.0,22.60612115,77.34264002,7.208795456,75.13617229,cotton,41.0,,Organic Manure,0.2377999999999999,0.1977342601432452
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,cotton,41.0,,Organic Manure,0.2569333333333333,0.2834932308422416
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,cotton,41.0,,Organic Manure,0.2323333333333333,0.2036626335216103
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,cotton,41.0,,Organic Manure,0.2446333333333333,0.2336182980295656
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,cotton,41.0,,Organic Manure,0.1683733333333333,0.224728253443678
140.0,40.0,17.0,22.72767171,77.07598065,6.006085786,77.55176318,cotton,41.0,,Organic Manure,0.2692333333333333,0.2597525879524079
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,cotton,41.0,,Organic Manure,0.2186666666666666,0.2077829599929736
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,cotton,41.0,,Organic Manure,0.2583,0.2079203764687119
107.0,36.0,21.0,25.29250148,75.66653335,6.205263534,62.64174227,cotton,41.0,,Organic Manure,0.2241333333333333,0.1603569463189555
118.0,50.0,19.0,22.95604064,82.33733678,6.360812227,66.48339303,cotton,41.0,,Organic Manure,0.2555666666666666,0.1876875021551205
103.0,51.0,20.0,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton,41.0,,Organic Manure,0.2377999999999999,0.2258174668121907
133.0,57.0,19.0,23.54234715,75.98203329,7.947011366,84.12536744,cotton,41.0,,Organic Manure,0.1999433333333333,0.2676817645210098
129.0,47.0,20.0,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton,41.0,,Organic Manure,0.2678666666666666,0.3043175098842769
116.0,52.0,19.0,22.94276687,75.37170612,6.114525877,67.08022574,cotton,41.0,,Organic Manure,0.2555666666666666,0.186162702961442
114.0,40.0,23.0,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton,41.0,,Organic Manure,0.2418999999999999,0.2602632958981393
